numero_path,background_path,inicio
speechcommands/four/b2e2773a_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,4710569
speechcommands/four/b97c9f77_nohash_4.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,25676
speechcommands/four/b83c1acf_nohash_2.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,2329448
speechcommands/four/840c366d_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,3275010
speechcommands/four/b49caed3_nohash_4.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,1494027
speechcommands/four/9ba34294_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,1149328
speechcommands/four/692a88e6_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,4387653
speechcommands/four/563aa4e6_nohash_4.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,125569
speechcommands/four/210f3aa9_nohash_1.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,1225571
speechcommands/four/9d171fee_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,243472
speechcommands/four/7add4c5f_nohash_1.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,3056277
speechcommands/four/210f3aa9_nohash_0.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,4047190
speechcommands/four/af130f12_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,674380
speechcommands/four/105a0eea_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,1620265
speechcommands/four/6b889021_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,646310
speechcommands/four/692a88e6_nohash_3.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,4306298
speechcommands/four/692a88e6_nohash_4.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,795124
speechcommands/four/8a325749_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,839563
speechcommands/four/7dc95912_nohash_2.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,388642
speechcommands/four/a60a09cf_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,973364
speechcommands/four/6e916de8_nohash_1.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,859835
speechcommands/four/964e8cfd_nohash_4.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,2486677
speechcommands/four/cd85758f_nohash_3.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,163211
speechcommands/four/7bae88ed_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1085892
speechcommands/four/47d01978_nohash_2.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,1812078
speechcommands/four/587f3271_nohash_1.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,521487
speechcommands/four/e41a903b_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,1862251
speechcommands/four/9a7c1f83_nohash_4.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,1920519
speechcommands/four/94de6a6a_nohash_1.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,1650072
speechcommands/four/6021f08b_nohash_1.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,4077429
speechcommands/four/1528225c_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,3444409
speechcommands/four/daf230ac_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1286773
speechcommands/four/370844f7_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,604408
speechcommands/four/2796ac50_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,955695
speechcommands/four/85834399_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,622724
speechcommands/four/8fe52b97_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,304073
speechcommands/four/5c8af87a_nohash_2.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,2494028
speechcommands/four/5c8af87a_nohash_4.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,1736539
speechcommands/four/af8b2f2c_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1000499
speechcommands/four/d0faf7e4_nohash_3.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,1050327
speechcommands/four/563aa4e6_nohash_3.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,4739961
speechcommands/four/0fa1e7a9_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,502277
speechcommands/four/50033893_nohash_0.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,1021421
speechcommands/four/a591c2ea_nohash_1.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,1510481
speechcommands/four/1b4c9b89_nohash_4.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,1199616
speechcommands/four/412c675c_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,4149537
speechcommands/four/47d01978_nohash_1.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,447656
speechcommands/four/7257420c_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,3975254
speechcommands/four/692a88e6_nohash_2.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,478309
speechcommands/four/94de6a6a_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,3224268
speechcommands/four/0ea0e2f4_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,2174792
speechcommands/four/1b4c9b89_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,2930827
speechcommands/four/692a88e6_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,231748
speechcommands/four/8ec6dab6_nohash_0.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,4148895
speechcommands/four/c22d3f18_nohash_1.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,2736400
speechcommands/four/e1469561_nohash_3.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1011507
speechcommands/four/d5ca80c6_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,4238978
speechcommands/four/ffb86d3c_nohash_1.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,382930
speechcommands/four/f264e0df_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,3022000
speechcommands/four/1f3bece8_nohash_1.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,707080
speechcommands/four/7e1054e7_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,1173320
speechcommands/four/20d3f11f_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,1502499
speechcommands/four/8c7f81df_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,3139348
speechcommands/four/9a7c1f83_nohash_1.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,590656
speechcommands/four/9a69672b_nohash_1.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,4190846
speechcommands/four/37dca74f_nohash_2.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,2087916
speechcommands/four/48a8a69d_nohash_1.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,1412910
speechcommands/four/ffa76c4a_nohash_0.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,4369412
speechcommands/four/b49caed3_nohash_2.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,2807978
speechcommands/four/ad6a46f1_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,1970886
speechcommands/four/b1f8326d_nohash_1.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,316127
speechcommands/four/af7a8296_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1077274
speechcommands/four/5f814c23_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,279023
speechcommands/four/caedb73a_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,3863480
speechcommands/four/8625475c_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,3746686
speechcommands/four/b83c1acf_nohash_1.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,1160059
speechcommands/four/44260689_nohash_1.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,2512073
speechcommands/four/97f4c236_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,3947312
speechcommands/four/1b4c9b89_nohash_1.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1151866
speechcommands/four/1cb788bc_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,3767351
speechcommands/four/ca48dc76_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,594537
speechcommands/four/3f2b358d_nohash_2.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,183511
speechcommands/four/3df9a3d4_nohash_1.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,1993176
speechcommands/four/af130f12_nohash_1.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,1396423
speechcommands/four/b1f8326d_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1542196
speechcommands/four/863880b7_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,138419
speechcommands/four/e41a903b_nohash_4.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,494727
speechcommands/four/caf9fceb_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1544690
speechcommands/four/9a69672b_nohash_3.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,337589
speechcommands/four/d0faf7e4_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1139902
speechcommands/four/cfde27ba_nohash_1.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,1475545
speechcommands/four/a8e25ebb_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,698110
speechcommands/five/c0e0f834_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,1989608
speechcommands/five/b97c9f77_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,1143893
speechcommands/five/94de6a6a_nohash_3.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1368603
speechcommands/five/f292725f_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,2706761
speechcommands/five/4c841771_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,4493486
speechcommands/five/0d53e045_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,3966831
speechcommands/five/9a7c1f83_nohash_6.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,1397657
speechcommands/five/b49caed3_nohash_3.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,2669998
speechcommands/five/9a7c1f83_nohash_2.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,380558
speechcommands/five/f428ca69_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,447863
speechcommands/five/422d3197_nohash_0.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,1599005
speechcommands/five/6205088b_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,232509
speechcommands/five/48a8a69d_nohash_0.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,670952
speechcommands/five/4a0e2c16_nohash_1.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,565166
speechcommands/five/e71b4ce6_nohash_0.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,4130357
speechcommands/five/9a69672b_nohash_2.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,343029
speechcommands/five/964e8cfd_nohash_2.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,443895
speechcommands/five/587f3271_nohash_0.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,1153164
speechcommands/five/9a7c1f83_nohash_3.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,3352551
speechcommands/five/964e8cfd_nohash_1.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,2510364
speechcommands/five/ef2a3cfb_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,798810
speechcommands/five/97f4c236_nohash_2.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,3447123
speechcommands/five/37dca74f_nohash_4.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,2305864
speechcommands/five/1b4c9b89_nohash_3.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,4286646
speechcommands/five/798f702a_nohash_0.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,3188692
speechcommands/five/4a0e2c16_nohash_2.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1561183
speechcommands/five/aef8dcf5_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,685599
speechcommands/five/24ad3ebe_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,383445
speechcommands/five/94de6a6a_nohash_2.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,4124498
speechcommands/five/9a69672b_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,768706
speechcommands/five/47d01978_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,1714901
speechcommands/five/563aa4e6_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,222657
speechcommands/five/022cd682_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,716884
speechcommands/five/563aa4e6_nohash_1.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,3045567
speechcommands/five/422d3197_nohash_1.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,4505655
speechcommands/five/5828dfa2_nohash_1.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,3453218
speechcommands/five/f297e878_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,830647
speechcommands/five/2c6d3924_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,306785
speechcommands/five/37dca74f_nohash_3.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,4645109
speechcommands/five/4f8ef132_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,1760321
speechcommands/five/d0faf7e4_nohash_4.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,892014
speechcommands/five/bb31b82b_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,2196520
speechcommands/five/24ad3ebe_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,1724020
speechcommands/five/cd85758f_nohash_1.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,3793723
speechcommands/five/a1533da4_nohash_1.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,738081
speechcommands/five/c7124b73_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,2836454
speechcommands/five/4290ca61_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,2622574
speechcommands/five/b97c9f77_nohash_2.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,109800
speechcommands/five/82b99576_nohash_0.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,4673858
speechcommands/five/c22d3f18_nohash_3.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,4307927
speechcommands/five/4290ca61_nohash_1.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,2840734
speechcommands/five/5828dfa2_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,831177
speechcommands/five/1093c8e7_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,1502471
speechcommands/five/6736bc64_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1288355
speechcommands/five/5744b6a7_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1568142
speechcommands/five/7192fddc_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,3831404
speechcommands/five/b97c9f77_nohash_3.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,3939889
speechcommands/five/e9901cf0_nohash_0.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,1581196
speechcommands/five/1f653d27_nohash_0.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,400732
speechcommands/five/e1469561_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,283568
speechcommands/five/1fe4c891_nohash_0.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,2884752
speechcommands/five/5c8af87a_nohash_3.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,4197338
speechcommands/five/97f4c236_nohash_1.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1594491
speechcommands/five/37dca74f_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,4540004
speechcommands/five/5e3dde6b_nohash_1.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,4546296
speechcommands/five/42beb5eb_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,762181
speechcommands/five/e41a903b_nohash_3.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1211229
speechcommands/five/d0faf7e4_nohash_2.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,4487038
speechcommands/five/97f4c236_nohash_3.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,549655
speechcommands/five/26b28ea7_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,502514
speechcommands/five/44260689_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,3422144
speechcommands/five/5e3dde6b_nohash_2.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,185165
speechcommands/five/fa446c16_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,2008432
speechcommands/five/5e3dde6b_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,792003
speechcommands/five/4c7c95de_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,2322526
speechcommands/five/af405b69_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,547571
speechcommands/five/cd85758f_nohash_4.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,373224
speechcommands/five/4c841771_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,870801
speechcommands/five/5c8af87a_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,39488
speechcommands/five/95ba4996_nohash_2.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,1083465
speechcommands/five/8a325749_nohash_1.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,1019919
speechcommands/five/798f702a_nohash_1.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,4557983
speechcommands/five/44715c1c_nohash_2.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,906050
speechcommands/five/5eb5fc74_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,475279
speechcommands/five/c22d3f18_nohash_4.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,344558
speechcommands/five/7257420c_nohash_1.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,1703191
speechcommands/five/e5e54cee_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,4600654
speechcommands/five/8494fba8_nohash_1.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,3694941
speechcommands/five/9a7c1f83_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,2928537
speechcommands/five/1b4c9b89_nohash_2.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,4079521
speechcommands/five/2c6d3924_nohash_1.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,2063795
speechcommands/five/3f2b358d_nohash_1.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,3598936
speechcommands/five/5c8af87a_nohash_1.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,510366
speechcommands/five/e41a903b_nohash_2.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,2003095
speechcommands/five/d91a159e_nohash_2.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,39119
speechcommands/five/f297e878_nohash_1.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,3632523
speechcommands/five/43fc47a7_nohash_0.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,1613856
speechcommands/five/5e3dde6b_nohash_3.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,633076
speechcommands/five/aef8dcf5_nohash_1.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,753250
speechcommands/five/8494fba8_nohash_0.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,1799772
speechcommands/five/e1469561_nohash_4.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,3809233
speechcommands/five/798f702a_nohash_2.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,2622491
speechcommands/five/44715c1c_nohash_0.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,1020583
speechcommands/five/5e3dde6b_nohash_4.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1456722
speechcommands/five/8625475c_nohash_1.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,868266
speechcommands/five/90b94017_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,712025
speechcommands/five/9b3ea809_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,4408202
speechcommands/five/e1469561_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1400595
speechcommands/five/67961766_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,902639
speechcommands/five/a4e8a997_nohash_1.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,609471
speechcommands/five/37fc5d97_nohash_0.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,2193794
speechcommands/five/c518d1b1_nohash_1.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,2373504
speechcommands/five/653a48f5_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,443778
speechcommands/five/9a69672b_nohash_4.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,4498487
speechcommands/five/fce96bac_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,312055
speechcommands/five/af405b69_nohash_1.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,2413553
speechcommands/five/9a7c1f83_nohash_5.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,2507284
speechcommands/five/964e8cfd_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1443326
speechcommands/five/95ba4996_nohash_0.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,1980214
speechcommands/five/c22d3f18_nohash_2.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,790150
speechcommands/five/5744b6a7_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,666962
speechcommands/five/a1533da4_nohash_0.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,4579177
speechcommands/five/8fe52b97_nohash_2.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,821951
speechcommands/five/b97c9f77_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,325653
speechcommands/five/37dca74f_nohash_1.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,1597856
speechcommands/five/5b1db3ee_nohash_1.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,623720
speechcommands/five/7dc95912_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,2917356
speechcommands/five/b49caed3_nohash_0.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,1487976
speechcommands/five/3ff840aa_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,284194
speechcommands/five/94de6a6a_nohash_4.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1490123
speechcommands/five/e41a903b_nohash_1.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,3063250
speechcommands/five/c22d3f18_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,672572
speechcommands/five/b83c1acf_nohash_4.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,4700815
speechcommands/five/964e8cfd_nohash_3.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,2543632
speechcommands/five/6e916de8_nohash_0.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,1340626
speechcommands/five/563aa4e6_nohash_2.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,2658646
speechcommands/five/7bae88ed_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,3552114
speechcommands/five/2aa787cf_nohash_2.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,2693929
speechcommands/five/d0faf7e4_nohash_1.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,1603448
speechcommands/five/3f2b358d_nohash_0.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,1666424
speechcommands/five/7dc95912_nohash_1.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,1467094
speechcommands/five/b83c1acf_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1229553
speechcommands/five/7e1054e7_nohash_1.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,3152865
speechcommands/five/b737ee80_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,831708
speechcommands/five/dc75148d_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,455937
speechcommands/five/4c4d2526_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,2029885
speechcommands/five/2aa787cf_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,59752
speechcommands/five/83957201_nohash_2.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,3833948
speechcommands/five/ffb86d3c_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,4724082
speechcommands/five/7add4c5f_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1220137
speechcommands/five/cfde27ba_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,708085
speechcommands/five/d91a159e_nohash_0.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,2711484
speechcommands/five/cd85758f_nohash_2.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,162731
speechcommands/five/4620dc14_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,19282
